ACCESSION,DISPLAY_NAME,DNA_URL,PEP_URL,GFF_URL
GCA_000976665.2,Saccharomyces cerevisiae YJM996 (GCA_000976665),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm996_gca_000976665/dna/Saccharomyces_cerevisiae_yjm996_gca_000976665.Sc_YJM996_v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm996_gca_000976665/pep/Saccharomyces_cerevisiae_yjm996_gca_000976665.Sc_YJM996_v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm996_gca_000976665/Saccharomyces_cerevisiae_yjm996_gca_000976665.Sc_YJM996_v1.49.gff3.gz
GCA_001298625.1,Saccharomyces eubayanus str. FM1318 (GCA_001298625),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/saccharomyces_eubayanus_gca_001298625/dna/Saccharomyces_eubayanus_gca_001298625.SEUB3.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/saccharomyces_eubayanus_gca_001298625/pep/Saccharomyces_eubayanus_gca_001298625.SEUB3.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/saccharomyces_eubayanus_gca_001298625/Saccharomyces_eubayanus_gca_001298625.SEUB3.0.49.gff3.gz
GCA_000167075.2,Saccharomyces kudriavzevii IFO 1802 (GCA_000167075),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/saccharomyces_kudriavzevii_ifo_1802_gca_000167075/dna/Saccharomyces_kudriavzevii_ifo_1802_gca_000167075.Saccharomyces_kudriavzevii_strain_IFO1802_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/saccharomyces_kudriavzevii_ifo_1802_gca_000167075/pep/Saccharomyces_kudriavzevii_ifo_1802_gca_000167075.Saccharomyces_kudriavzevii_strain_IFO1802_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/saccharomyces_kudriavzevii_ifo_1802_gca_000167075/Saccharomyces_kudriavzevii_ifo_1802_gca_000167075.Saccharomyces_kudriavzevii_strain_IFO1802_v1.0.49.gff3.gz
GCA_001298375.2,Saccharomyces sp. 'boulardii' str. biocodex (GCA_001298375),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/saccharomyces_sp_boulardii__gca_001298375/dna/Saccharomyces_sp_boulardii__gca_001298375.ASM129837v2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/saccharomyces_sp_boulardii__gca_001298375/pep/Saccharomyces_sp_boulardii__gca_001298375.ASM129837v2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/saccharomyces_sp_boulardii__gca_001298375/Saccharomyces_sp_boulardii__gca_001298375.ASM129837v2.49.gff3.gz
GCA_001413975.1,Saccharomyces sp. 'boulardii' str. unique28 (GCA_001413975),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/saccharomyces_sp_boulardii__gca_001413975/dna/Saccharomyces_sp_boulardii__gca_001413975.ASM141397v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/saccharomyces_sp_boulardii__gca_001413975/pep/Saccharomyces_sp_boulardii__gca_001413975.ASM141397v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/saccharomyces_sp_boulardii__gca_001413975/Saccharomyces_sp_boulardii__gca_001413975.ASM141397v1.49.gff3.gz
GCA_000412225.2,Saccharomycetaceae sp. 'Ashbya aceri' (GCA_000412225),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/saccharomycetaceae_sp_ashbya_aceri__gca_000412225/dna/Saccharomycetaceae_sp_ashbya_aceri__gca_000412225.ASM41222v2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/saccharomycetaceae_sp_ashbya_aceri__gca_000412225/pep/Saccharomycetaceae_sp_ashbya_aceri__gca_000412225.ASM41222v2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/saccharomycetaceae_sp_ashbya_aceri__gca_000412225/Saccharomycetaceae_sp_ashbya_aceri__gca_000412225.ASM41222v2.49.gff3.gz
GCA_000227095.3,Saitoella complicata NRRL Y-17804 (GCA_000227095),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/saitoella_complicata_nrrl_y_17804_gca_000227095/dna/Saitoella_complicata_nrrl_y_17804_gca_000227095.Scomplicata_3.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/saitoella_complicata_nrrl_y_17804_gca_000227095/pep/Saitoella_complicata_nrrl_y_17804_gca_000227095.Scomplicata_3.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota2_collection/saitoella_complicata_nrrl_y_17804_gca_000227095/Saitoella_complicata_nrrl_y_17804_gca_000227095.Scomplicata_3.0.49.gff3.gz
GCA_001661265.1,Saitoella complicata NRRL Y-17804 (GCA_001661265),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/saitoella_complicata_nrrl_y_17804_gca_001661265/dna/Saitoella_complicata_nrrl_y_17804_gca_001661265.Saico1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/saitoella_complicata_nrrl_y_17804_gca_001661265/pep/Saitoella_complicata_nrrl_y_17804_gca_001661265.Saico1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/saitoella_complicata_nrrl_y_17804_gca_001661265/Saitoella_complicata_nrrl_y_17804_gca_001661265.Saico1.49.gff3.gz
GCA_000732125.1,Scedosporium apiospermum str. IHEM 14462 (GCA_000732125),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/scedosporium_apiospermum_gca_000732125/dna/Scedosporium_apiospermum_gca_000732125.ScApio1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/scedosporium_apiospermum_gca_000732125/pep/Scedosporium_apiospermum_gca_000732125.ScApio1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/scedosporium_apiospermum_gca_000732125/Scedosporium_apiospermum_gca_000732125.ScApio1.0.49.gff3.gz
GCA_000209165.1,Scheffersomyces stipitis CBS 6054 (GCA_000209165),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/scheffersomyces_stipitis_cbs_6054_gca_000209165/dna/Scheffersomyces_stipitis_cbs_6054_gca_000209165.ASM20916v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/scheffersomyces_stipitis_cbs_6054_gca_000209165/pep/Scheffersomyces_stipitis_cbs_6054_gca_000209165.ASM20916v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/scheffersomyces_stipitis_cbs_6054_gca_000209165/Scheffersomyces_stipitis_cbs_6054_gca_000209165.ASM20916v1.49.gff3.gz
GCA_000143185.1,Schizophyllum commune H4-8 (GCA_000143185),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/schizophyllum_commune_h4_8_gca_000143185/dna/Schizophyllum_commune_h4_8_gca_000143185.v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/schizophyllum_commune_h4_8_gca_000143185/pep/Schizophyllum_commune_h4_8_gca_000143185.v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/schizophyllum_commune_h4_8_gca_000143185/Schizophyllum_commune_h4_8_gca_000143185.v1.0.49.gff3.gz
GCA_001020605.1,Schizopora paradoxa str. KUC8140 (GCA_001020605),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/schizopora_paradoxa_gca_001020605/dna/Schizopora_paradoxa_gca_001020605.Schpa1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/schizopora_paradoxa_gca_001020605/pep/Schizopora_paradoxa_gca_001020605.Schpa1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/schizopora_paradoxa_gca_001020605/Schizopora_paradoxa_gca_001020605.Schpa1.49.gff3.gz
GCA_000004155.2,Schizosaccharomyces cryophilus,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/schizosaccharomyces_cryophilus/dna/Schizosaccharomyces_cryophilus.GCA_000004155.2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/schizosaccharomyces_cryophilus/pep/Schizosaccharomyces_cryophilus.GCA_000004155.2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/schizosaccharomyces_cryophilus/Schizosaccharomyces_cryophilus.GCA_000004155.2.49.gff3.gz
GCA_000149845.2,Schizosaccharomyces japonicus,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/schizosaccharomyces_japonicus/dna/Schizosaccharomyces_japonicus.GCA_000149845.2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/schizosaccharomyces_japonicus/pep/Schizosaccharomyces_japonicus.GCA_000149845.2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/schizosaccharomyces_japonicus/Schizosaccharomyces_japonicus.GCA_000149845.2.49.gff3.gz
GCA_000150505.2,Schizosaccharomyces octosporus,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/schizosaccharomyces_octosporus/dna/Schizosaccharomyces_octosporus.GCA_000150505.2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/schizosaccharomyces_octosporus/pep/Schizosaccharomyces_octosporus.GCA_000150505.2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/schizosaccharomyces_octosporus/Schizosaccharomyces_octosporus.GCA_000150505.2.49.gff3.gz
GCA_000002945.2,Schizosaccharomyces pombe,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/schizosaccharomyces_pombe/dna/Schizosaccharomyces_pombe.ASM294v2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/schizosaccharomyces_pombe/pep/Schizosaccharomyces_pombe.ASM294v2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/schizosaccharomyces_pombe/Schizosaccharomyces_pombe.ASM294v2.49.gff3.gz
GCA_000827425.1,Scleroderma citrinum Foug A (GCA_000827425),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/scleroderma_citrinum_foug_a_gca_000827425/dna/Scleroderma_citrinum_foug_a_gca_000827425.Scleroderma_citrinum_Foug_A_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/scleroderma_citrinum_foug_a_gca_000827425/pep/Scleroderma_citrinum_foug_a_gca_000827425.Scleroderma_citrinum_Foug_A_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/scleroderma_citrinum_foug_a_gca_000827425/Scleroderma_citrinum_foug_a_gca_000827425.Scleroderma_citrinum_Foug_A_v1.0.49.gff3.gz
GCA_000503235.1,Sclerotinia borealis F-4128 (GCA_000503235),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/sclerotinia_borealis_f_4128_gca_000503235/dna/Sclerotinia_borealis_f_4128_gca_000503235.SBOR_1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/sclerotinia_borealis_f_4128_gca_000503235/pep/Sclerotinia_borealis_f_4128_gca_000503235.SBOR_1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/sclerotinia_borealis_f_4128_gca_000503235/Sclerotinia_borealis_f_4128_gca_000503235.SBOR_1.49.gff3.gz
GCA_000146945.1,Sclerotinia sclerotiorum,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/sclerotinia_sclerotiorum/dna/Sclerotinia_sclerotiorum.ASM14694v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/sclerotinia_sclerotiorum/pep/Sclerotinia_sclerotiorum.ASM14694v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/sclerotinia_sclerotiorum/Sclerotinia_sclerotiorum.ASM14694v1.49.gff3.gz
GCA_001857865.1,Sclerotinia sclerotiorum 1980 UF-70 (GCA_001857865),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/sclerotinia_sclerotiorum_1980_uf_70_gca_001857865/dna/Sclerotinia_sclerotiorum_1980_uf_70_gca_001857865.ASM185786v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/sclerotinia_sclerotiorum_1980_uf_70_gca_001857865/pep/Sclerotinia_sclerotiorum_1980_uf_70_gca_001857865.ASM185786v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/sclerotinia_sclerotiorum_1980_uf_70_gca_001857865/Sclerotinia_sclerotiorum_1980_uf_70_gca_001857865.ASM185786v1.49.gff3.gz
GCA_000313545.1,Serendipita indica DSM 11827 (GCA_000313545),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/serendipita_indica_dsm_11827_gca_000313545/dna/Serendipita_indica_dsm_11827_gca_000313545.ASM31354v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/serendipita_indica_dsm_11827_gca_000313545/pep/Serendipita_indica_dsm_11827_gca_000313545.ASM31354v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/serendipita_indica_dsm_11827_gca_000313545/Serendipita_indica_dsm_11827_gca_000313545.ASM31354v1.49.gff3.gz
GCA_000827415.1,Serendipita vermifera MAFF 305830 (GCA_000827415),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/serendipita_vermifera_maff_305830_gca_000827415/dna/Serendipita_vermifera_maff_305830_gca_000827415.Sebacina_vermifera_MAFF_305830_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/serendipita_vermifera_maff_305830_gca_000827415/pep/Serendipita_vermifera_maff_305830_gca_000827415.Sebacina_vermifera_MAFF_305830_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/serendipita_vermifera_maff_305830_gca_000827415/Serendipita_vermifera_maff_305830_gca_000827415.Sebacina_vermifera_MAFF_305830_v1.0.49.gff3.gz
GCA_000218725.1,Serpula lacrymans var. lacrymans S7.3 (GCA_000218725),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/serpula_lacrymans_var_lacrymans_s7_3_gca_000218725/dna/Serpula_lacrymans_var_lacrymans_s7_3_gca_000218725.v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/serpula_lacrymans_var_lacrymans_s7_3_gca_000218725/pep/Serpula_lacrymans_var_lacrymans_s7_3_gca_000218725.v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/serpula_lacrymans_var_lacrymans_s7_3_gca_000218725/Serpula_lacrymans_var_lacrymans_s7_3_gca_000218725.v1.0.49.gff3.gz
GCA_000218685.1,Serpula lacrymans var. lacrymans S7.9 (GCA_000218685),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/serpula_lacrymans_var_lacrymans_s7_9_gca_000218685/dna/Serpula_lacrymans_var_lacrymans_s7_9_gca_000218685.v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/serpula_lacrymans_var_lacrymans_s7_9_gca_000218685/pep/Serpula_lacrymans_var_lacrymans_s7_9_gca_000218685.v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/serpula_lacrymans_var_lacrymans_s7_9_gca_000218685/Serpula_lacrymans_var_lacrymans_s7_9_gca_000218685.v1.0.49.gff3.gz
GCA_001630475.1,Sistotremastrum niveocremeum HHB9708 (GCA_001630475),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/sistotremastrum_niveocremeum_hhb9708_gca_001630475/dna/Sistotremastrum_niveocremeum_hhb9708_gca_001630475.Sisni1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/sistotremastrum_niveocremeum_hhb9708_gca_001630475/pep/Sistotremastrum_niveocremeum_hhb9708_gca_001630475.Sisni1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/sistotremastrum_niveocremeum_hhb9708_gca_001630475/Sistotremastrum_niveocremeum_hhb9708_gca_001630475.Sisni1.49.gff3.gz
GCA_001632355.1,Sistotremastrum suecicum HHB10207 ss-3 (GCA_001632355),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/sistotremastrum_suecicum_hhb10207_ss_3_gca_001632355/dna/Sistotremastrum_suecicum_hhb10207_ss_3_gca_001632355.Sissu1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/sistotremastrum_suecicum_hhb10207_ss_3_gca_001632355/pep/Sistotremastrum_suecicum_hhb10207_ss_3_gca_001632355.Sissu1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/sistotremastrum_suecicum_hhb10207_ss_3_gca_001632355/Sistotremastrum_suecicum_hhb10207_ss_3_gca_001632355.Sissu1.49.gff3.gz
GCA_000182805.2,Sordaria macrospora k-hell (GCA_000182805),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/sordaria_macrospora_k_hell_gca_000182805/dna/Sordaria_macrospora_k_hell_gca_000182805.ASM18280v2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/sordaria_macrospora_k_hell_gca_000182805/pep/Sordaria_macrospora_k_hell_gca_000182805.ASM18280v2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/sordaria_macrospora_k_hell_gca_000182805/Sordaria_macrospora_k_hell_gca_000182805.ASM18280v2.49.gff3.gz
GCA_000223485.1,Spathaspora passalidarum NRRL Y-27907 (GCA_000223485),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/spathaspora_passalidarum_nrrl_y_27907_gca_000223485/dna/Spathaspora_passalidarum_nrrl_y_27907_gca_000223485.Spathaspora_passalidarum_v2.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/spathaspora_passalidarum_nrrl_y_27907_gca_000223485/pep/Spathaspora_passalidarum_nrrl_y_27907_gca_000223485.Spathaspora_passalidarum_v2.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/spathaspora_passalidarum_nrrl_y_27907_gca_000223485/Spathaspora_passalidarum_nrrl_y_27907_gca_000223485.Spathaspora_passalidarum_v2.0.49.gff3.gz
GCA_000827215.1,Sphaerobolus stellatus SS14 (GCA_000827215),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/sphaerobolus_stellatus_ss14_gca_000827215/dna/Sphaerobolus_stellatus_ss14_gca_000827215.Sphst1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/sphaerobolus_stellatus_ss14_gca_000827215/pep/Sphaerobolus_stellatus_ss14_gca_000827215.Sphst1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/sphaerobolus_stellatus_ss14_gca_000827215/Sphaerobolus_stellatus_ss14_gca_000827215.Sphst1.49.gff3.gz
GCA_000320565.2,Sphaerulina musiva SO2202 (GCA_000320565),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/sphaerulina_musiva_so2202_gca_000320565/dna/Sphaerulina_musiva_so2202_gca_000320565.Septoria_musiva_SO2202_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/sphaerulina_musiva_so2202_gca_000320565/pep/Sphaerulina_musiva_so2202_gca_000320565.Septoria_musiva_SO2202_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/sphaerulina_musiva_so2202_gca_000320565/Sphaerulina_musiva_so2202_gca_000320565.Septoria_musiva_SO2202_v1.0.49.gff3.gz
GCA_000182565.2,Spizellomyces punctatus DAOM BR117 (GCA_000182565),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_chytridiomycota1_collection/spizellomyces_punctatus_daom_br117_gca_000182565/dna/Spizellomyces_punctatus_daom_br117_gca_000182565.S_punctatus_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_chytridiomycota1_collection/spizellomyces_punctatus_daom_br117_gca_000182565/pep/Spizellomyces_punctatus_daom_br117_gca_000182565.S_punctatus_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_chytridiomycota1_collection/spizellomyces_punctatus_daom_br117_gca_000182565/Spizellomyces_punctatus_daom_br117_gca_000182565.S_punctatus_V1.49.gff3.gz
GCA_000230245.1,Sporisorium reilianum,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/sporisorium_reilianum/dna/Sporisorium_reilianum.GCA_000230245.1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/sporisorium_reilianum/pep/Sporisorium_reilianum.GCA_000230245.1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/sporisorium_reilianum/Sporisorium_reilianum.GCA_000230245.1.49.gff3.gz
GCA_900162835.1,Sporisorium reilianum f. sp. reilianum (GCA_900162835),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/sporisorium_reilianum_f_sp_reilianum_gca_900162835/dna/Sporisorium_reilianum_f_sp_reilianum_gca_900162835.version_2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/sporisorium_reilianum_f_sp_reilianum_gca_900162835/pep/Sporisorium_reilianum_f_sp_reilianum_gca_900162835.version_2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/sporisorium_reilianum_f_sp_reilianum_gca_900162835/Sporisorium_reilianum_f_sp_reilianum_gca_900162835.version_2.49.gff3.gz
GCA_000820605.1,Sporothrix brasiliensis 5110 (GCA_000820605),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/sporothrix_brasiliensis_5110_gca_000820605/dna/Sporothrix_brasiliensis_5110_gca_000820605.S_brasiliensis_5110_v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/sporothrix_brasiliensis_5110_gca_000820605/pep/Sporothrix_brasiliensis_5110_gca_000820605.S_brasiliensis_5110_v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota2_collection/sporothrix_brasiliensis_5110_gca_000820605/Sporothrix_brasiliensis_5110_gca_000820605.S_brasiliensis_5110_v1.49.gff3.gz
